0,0.25,0.276821,0.576821,119.633, 0.48096
0,0.25,0.2771,0.5771,119.754, 0.46949
0,0.25,0.277895,0.577895,120.099, 0.435101
0,0.25,0.277895,0.577895,120.099, 0.435101
0,0.25,0.280442,0.580442,121.206, 0.321002
0,0.25,0.280113,0.580113,121.063, 0.320682
0.05,0.05,0.280968,0.580968,2121.31, 0.263665
0.05,0.05,0.282536,0.582536,2214.96, -11.1143
0,0.25,0.278205,0.578205,120.234, 0.421187
0,0.25,0.278201,0.578201,120.232, 0.421183
0,0.25,0.278349,0.578349,120.297, 0.414226
0,0.25,0.278781,0.578781,120.484, 0.393364
0,0.25,0.278781,0.578781,120.484, 0.393364
0,0.25,0.280181,0.580181,121.092, 0.324003
0,0.25,0.280059,0.580059,121.039, 0.323903
0.05,0.05,0.280605,0.580605,2100.19, 0.289234
0.05,0.05,0.281873,0.581873,2174.87, -6.56398
0,0.25,0.27897,0.57897,120.566, 0.384013
0,0.25,0.278967,0.578967,120.565, 0.384012
0,0.25,0.279059,0.579059,120.605, 0.379336
0,0.25,0.279327,0.579327,120.721, 0.365315
0,0.25,0.279327,0.579327,120.721, 0.365315
0,0.25,0.280202,0.580202,121.101, 0.318651
0,0.25,0.280146,0.580146,121.077, 0.318611
0.05,0.05,0.280514,0.580514,2094.94, 0.295284
0.05,0.05,0.28145,0.58145,2149.67, -4.30712
0,0.25,0.279454,0.579454,120.777, 0.358497
0,0.25,0.279453,0.579453,120.776, 0.358496
0,0.25,0.279516,0.579516,120.803, 0.355088
0,0.25,0.279699,0.579699,120.883, 0.344864
0,0.25,0.279699,0.579699,120.883, 0.344864
0.05,0.05,0.280302,0.580302,2082.73, 0.310823
0.05,0.05,0.280273,0.580273,2081.04, 0.0362844
0.05,0.05,0.279997,0.579997,2065.29, -0.323404
0.05,0.05,0.276916,0.576916,1897.25, -0.557711
0,0.25,0.279828,0.579828,120.939, 0.337581
0,0.25,0.279827,0.579827,120.938, 0.33758
0,0.25,0.27989,0.57989,120.966, 0.333938
0,0.25,0.280074,0.580074,121.046, 0.323015
0,0.25,0.280074,0.580074,121.046, 0.323015
0.05,0.05,0.280677,0.580677,2104.38, 0.286647
0.05,0.05,0.280644,0.580644,2102.43, -0.009672
0.05,0.05,0.28028,0.58028,2081.46, -0.397738
0.05,0.05,0.276588,0.576588,1880.17, -0.642487
